date,open,high,low,close,volume,short,middle,long,bear_fractal,bull_fractal
2021-05-27 06:00:00,357.53,361.62,354.25,360.36,235428.99,357.04,358.7,361.05,False,False
2021-05-27 07:00:00,360.44,363.79,356.06,361.84,209971.51,358.96,359.33,361.14,False,False
2021-05-27 08:00:00,361.81,369.25,355.48,365.77,314562.16,361.68,360.62,361.62,False,False
2021-05-27 09:00:00,365.72,372.08,365.68,370.64,159661.75,365.26,362.62,362.57,False,False
2021-05-27 10:00:00,370.64,375.34,367.08,370.78,192436.22,367.47,364.25,363.44,False,False
2021-05-27 11:00:00,370.71,378.0,370.71,376.53,157556.57,371.09,366.71,364.81,False,False
2021-05-27 12:00:00,376.57,379.73,371.01,372.17,296994.37,371.52,367.8,365.59,False,False
2021-05-27 13:00:00,372.17,385.95,372.01,380.62,331761.89,375.16,370.36,367.17,False,False
2021-05-27 14:00:00,380.62,387.6,380.0,383.11,247297.99,378.34,372.91,368.85,True,False
2021-05-27 15:00:00,383.06,385.2,373.79,379.55,311561.58,378.82,374.24,369.97,False,False
2021-05-27 16:00:00,379.55,381.93,368.19,371.25,305101.83,375.79,373.64,370.11,False,True
2021-05-27 17:00:00,371.25,375.81,369.12,373.67,183584.37,374.94,373.64,370.48,False,False
2021-05-27 18:00:00,373.69,376.31,370.88,374.71,138602.68,374.85,373.86,370.93,False,False
2021-05-27 19:00:00,374.69,375.19,368.2,373.24,137931.92,374.2,373.73,371.17,False,False
2021-05-27 20:00:00,373.27,373.42,364.34,365.21,146624.95,370.6,372.03,370.54,False,False
2021-05-27 21:00:00,365.2,374.59,362.12,373.01,160852.93,371.56,372.22,370.8,False,True
2021-05-27 22:00:00,373.0,375.56,365.5,367.5,162254.74,369.94,371.28,370.45,True,False
2021-05-27 23:00:00,367.47,371.34,363.62,369.71,147724.44,369.84,370.96,370.37,False,False
2021-05-28 00:00:00,369.72,373.72,360.34,360.73,235933.18,366.2,368.91,369.36,False,False
2021-05-28 01:00:00,360.72,366.14,357.0,364.83,201358.26,365.65,368.1,368.88,False,True
2021-05-28 02:00:00,364.83,368.35,362.88,367.02,128986.29,366.19,367.88,368.68,False,False
2021-05-28 03:00:00,367.02,367.02,360.41,364.43,127240.4,365.49,367.19,368.24,False,False
2021-05-28 04:00:00,364.35,364.42,352.23,352.54,224324.69,360.31,364.26,366.58,False,False
2021-05-28 05:00:00,352.5,357.41,342.08,345.58,320927.88,354.41,360.52,364.37,False,False
2021-05-28 06:00:00,345.58,348.23,332.73,339.3,517358.77,348.37,356.28,361.73,False,False
2021-05-28 07:00:00,339.25,345.66,333.75,343.04,406759.22,346.23,353.63,359.76,False,False
2021-05-28 08:00:00,343.1,343.98,323.31,329.04,400466.37,339.35,348.71,356.53,False,False
2021-05-28 09:00:00,329.0,332.87,315.64,327.5,720086.96,334.61,344.47,353.47,False,False
2021-05-28 10:00:00,327.54,330.99,322.2,326.48,337095.53,331.36,340.87,350.63,False,False
2021-05-28 11:00:00,326.48,330.05,312.46,317.16,444289.38,325.68,336.13,347.11,False,True
2021-05-28 12:00:00,317.18,338.63,314.61,336.71,569405.07,330.09,336.24,346.01,False,False
2021-05-28 13:00:00,336.61,345.69,332.93,340.19,491920.0,334.13,337.03,345.4,True,False
2021-05-28 14:00:00,340.18,340.77,334.51,336.14,282900.28,334.93,336.85,344.42,False,False
2021-05-28 15:00:00,336.15,340.58,333.28,337.42,254055.2,335.92,336.96,343.69,False,False
2021-05-28 16:00:00,337.47,338.3,326.01,326.24,363517.46,332.05,334.82,341.85,False,False
2021-05-28 17:00:00,326.23,335.0,324.7,330.98,254820.25,331.62,334.05,340.7,False,True
2021-05-28 18:00:00,330.99,337.06,328.0,334.11,200474.81,332.61,334.06,340.01,False,False
2021-05-28 19:00:00,334.12,337.69,330.55,333.35,170521.41,332.91,333.92,339.31,True,False
2021-05-28 20:00:00,333.41,337.0,321.88,323.14,199631.3,329.0,331.76,337.61,False,False
2021-05-28 21:00:00,323.14,326.11,316.21,320.5,279321.99,325.6,329.51,335.8,False,True
2021-05-28 22:00:00,320.51,327.08,319.0,325.42,238946.44,325.52,328.69,334.71,False,False
2021-05-28 23:00:00,325.46,332.83,324.69,329.11,183914.13,326.96,328.77,334.12,False,False
2021-05-29 00:00:00,329.12,342.25,329.01,339.6,234281.05,332.01,330.94,334.7,False,False
2021-05-29 01:00:00,339.65,343.91,337.01,342.52,192422.66,336.21,333.25,335.52,False,False
2021-05-29 02:00:00,342.55,345.41,338.84,342.75,187892.32,338.83,335.15,336.28,False,False
2021-05-29 03:00:00,342.71,347.54,339.19,345.27,182342.08,341.4,337.17,337.23,True,False
2021-05-29 04:00:00,345.27,346.44,334.33,335.43,194213.88,339.01,336.82,337.04,False,True
2021-05-29 05:00:00,335.39,347.11,335.37,341.9,268934.49,340.16,337.84,337.55,False,False
2021-05-29 06:00:00,341.86,345.18,338.2,338.91,135436.33,339.66,338.05,337.69,False,False
2021-05-29 07:00:00,338.93,340.0,335.0,336.08,133803.91,338.23,337.66,337.52,False,False
2021-05-29 08:00:00,336.07,337.27,328.2,329.84,187139.67,334.87,336.09,336.71,False,False
2021-05-29 09:00:00,329.83,331.37,321.0,327.16,315261.04,331.78,334.3,335.71,False,False
2021-05-29 10:00:00,327.1,328.99,324.66,326.92,185850.36,329.84,332.83,334.78,False,False
2021-05-29 11:00:00,326.93,332.92,320.0,328.69,291435.21,329.38,332.0,334.14,True,False
2021-05-29 12:00:00,328.68,328.96,319.19,321.95,237267.66,326.4,329.99,332.86,False,False
2021-05-29 13:00:00,321.98,323.36,313.48,320.88,335821.7,324.19,328.17,331.59,False,False
2021-05-29 14:00:00,320.86,323.95,314.6,316.26,257866.16,321.02,325.78,329.98,False,False
2021-05-29 15:00:00,316.31,316.33,302.39,309.69,505510.97,316.48,322.56,327.84,False,False
2021-05-29 16:00:00,309.63,315.0,305.04,313.28,428338.38,315.2,320.71,326.31,False,False
2021-05-29 17:00:00,313.28,313.39,300.38,302.67,339649.99,310.19,317.1,323.82,False,False
2021-05-29 18:00:00,302.78,304.71,298.09,302.73,319536.76,307.2,314.22,321.6,False,False
2021-05-29 19:00:00,302.77,303.99,295.64,299.75,300570.36,304.22,311.33,319.3,False,True
2021-05-29 20:00:00,299.82,303.56,296.33,300.23,262899.72,302.62,309.11,317.29,False,False
2021-05-29 21:00:00,300.23,305.78,298.51,304.56,220512.15,303.39,308.2,315.95,False,False
2021-05-29 22:00:00,304.59,305.28,299.9,303.42,253540.63,303.4,307.24,314.63,False,False
2021-05-29 23:00:00,303.41,310.0,298.59,304.17,315386.2,303.71,306.63,313.53,True,False
2021-05-30 00:00:00,304.15,304.75,291.01,296.99,428865.37,301.02,304.7,311.79,False,True
2021-05-30 01:00:00,297.01,300.39,293.46,297.82,253495.75,299.74,303.32,310.32,False,False
2021-05-30 02:00:00,297.81,304.58,295.5,303.78,219661.53,301.35,303.41,309.63,False,False
2021-05-30 03:00:00,303.78,311.38,302.94,309.19,249017.77,304.49,304.57,309.58,False,False
2021-05-30 04:00:00,309.13,314.73,306.04,309.43,207975.81,306.46,305.54,309.57,False,False
2021-05-30 05:00:00,309.42,321.33,309.38,320.29,277035.03,311.99,308.49,310.69,False,False
2021-05-30 06:00:00,320.31,328.18,320.31,327.5,294205.19,318.19,312.29,312.46,False,False
2021-05-30 07:00:00,327.47,333.65,325.03,331.11,290180.14,323.36,316.05,314.42,False,False
2021-05-30 08:00:00,331.14,333.34,325.9,327.37,266503.46,324.96,318.31,315.79,False,False
2021-05-30 09:00:00,327.37,334.85,327.33,332.64,224115.78,328.03,321.18,317.56,False,False
2021-05-30 10:00:00,332.59,336.34,330.0,331.75,256842.88,329.52,323.29,319.05,False,False
2021-05-30 11:00:00,331.72,338.31,330.04,337.85,231808.61,332.85,326.2,321.03,True,False
2021-05-30 12:00:00,337.93,338.0,323.33,327.87,363814.84,330.85,326.54,321.75,False,False
2021-05-30 13:00:00,327.89,331.95,325.48,329.2,262400.68,330.19,327.07,322.53,False,False
2021-05-30 14:00:00,329.2,330.18,319.44,320.98,281194.25,326.5,325.85,322.37,False,False
2021-05-30 15:00:00,320.97,323.93,319.0,323.18,192850.17,325.17,325.31,322.46,False,True
2021-05-30 16:00:00,323.18,329.93,320.72,326.14,270282.48,325.56,325.48,322.84,False,False
2021-05-30 17:00:00,326.14,329.3,325.8,327.74,182298.22,326.43,325.93,323.36,False,False
2021-05-30 18:00:00,327.73,333.02,327.08,331.35,172364.71,328.4,327.01,324.2,False,False
2021-05-30 19:00:00,331.33,333.36,330.27,331.45,131913.71,329.62,327.9,324.96,False,False
2021-05-30 20:00:00,331.45,335.4,328.31,330.68,180092.24,330.04,328.45,325.56,True,False
2021-05-30 21:00:00,330.7,333.27,328.32,329.01,119105.76,329.63,328.56,325.92,False,False
2021-05-30 22:00:00,329.01,331.01,325.8,328.61,124391.29,329.22,328.57,326.21,False,False
2021-05-30 23:00:00,328.61,329.22,324.1,325.52,150236.01,327.74,327.96,326.13,False,False
2021-05-31 00:00:00,325.52,329.88,320.03,321.08,234223.17,325.07,326.58,325.6,False,False
2021-05-31 01:00:00,321.04,323.3,314.36,315.43,229483.02,321.21,324.35,324.53,False,False
2021-05-31 02:00:00,315.44,317.49,311.0,312.94,222839.36,317.9,322.07,323.31,False,False
2021-05-31 03:00:00,312.95,313.6,307.06,310.66,229243.28,315.0,319.79,321.98,False,True
2021-05-31 04:00:00,310.65,313.36,308.63,310.54,175449.74,313.22,317.94,320.77,False,False
2021-05-31 05:00:00,310.55,314.01,308.02,310.77,207544.44,312.24,316.5,319.72,False,False
2021-05-31 06:00:00,310.76,320.9,310.58,320.58,287406.14,315.57,317.32,319.81,False,False
2021-05-31 07:00:00,320.57,330.38,318.94,328.15,348827.87,320.6,319.48,320.69,False,False
2021-05-31 08:00:00,328.13,334.31,324.95,332.4,303954.37,325.32,322.06,321.92,False,False
2021-05-31 09:00:00,332.4,336.34,329.95,330.97,226008.88,327.58,323.84,322.87,False,False
2021-05-31 10:00:00,330.98,344.47,330.86,342.79,374638.61,333.66,327.63,324.97,False,False
2021-05-31 11:00:00,342.8,352.68,342.48,346.49,379189.71,338.79,331.4,327.23,False,False
2021-05-31 12:00:00,346.49,353.62,341.04,343.86,404153.62,340.82,333.89,328.98,True,False
2021-05-31 13:00:00,343.85,349.18,341.73,342.98,247950.07,341.68,335.71,330.46,False,False
2021-05-31 14:00:00,342.97,344.3,336.16,339.74,252421.53,340.9,336.51,331.43,False,True
2021-05-31 15:00:00,339.74,348.3,339.51,346.61,283774.23,343.18,338.53,333.03,False,False
2021-05-31 16:00:00,346.61,353.31,344.91,349.15,285218.29,345.57,340.66,334.73,True,False
2021-05-31 17:00:00,349.16,349.6,341.93,345.0,198118.47,345.34,341.52,335.81,False,False
2021-05-31 18:00:00,344.99,345.45,338.94,342.0,138251.59,344.0,341.62,336.46,False,True
2021-05-31 19:00:00,342.0,345.07,340.11,344.31,99263.26,344.12,342.16,337.28,False,False
2021-05-31 20:00:00,344.31,346.99,342.0,343.84,120262.87,344.01,342.49,337.97,False,False
2021-05-31 21:00:00,343.85,347.88,343.85,346.78,80859.81,345.11,343.35,338.9,False,False
2021-05-31 22:00:00,346.69,350.83,346.37,348.18,123338.98,346.34,344.31,339.88,False,False
2021-05-31 23:00:00,348.19,356.16,346.93,353.12,164940.21,349.05,346.07,341.27,False,False
2021-06-01 00:00:00,353.14,364.5,350.85,363.09,275429.5,354.66,349.48,343.57,True,False
2021-06-01 01:00:00,363.11,363.38,352.09,352.87,220882.51,353.94,350.15,344.55,False,False
2021-06-01 02:00:00,352.87,355.0,345.53,349.99,253734.76,352.36,350.12,345.12,False,False
2021-06-01 03:00:00,349.92,353.34,343.4,345.85,215072.4,349.75,349.26,345.19,False,True
2021-06-01 04:00:00,345.83,349.56,343.87,347.56,166881.62,348.87,348.92,345.44,False,False
2021-06-01 05:00:00,347.56,359.13,346.9,358.38,211926.02,352.67,350.81,346.8,False,False
2021-06-01 06:00:00,358.36,359.89,347.36,350.14,245828.05,351.66,350.68,347.15,True,False
2021-06-01 07:00:00,350.1,353.2,345.98,348.76,192377.56,350.5,350.29,347.32,False,False
2021-06-01 08:00:00,348.72,357.36,339.1,343.68,502089.97,347.77,348.97,346.94,False,True
2021-06-01 09:00:00,343.65,348.5,342.77,347.31,228355.15,347.58,348.64,346.98,False,False
2021-06-01 10:00:00,347.29,352.87,345.33,350.61,195978.18,348.79,349.03,347.36,False,False
2021-06-01 11:00:00,350.6,354.4,348.5,353.53,146721.91,350.69,349.93,348.01,False,False
2021-06-01 12:00:00,353.53,353.83,345.67,346.16,189851.07,348.87,349.17,347.81,False,False
2021-06-01 13:00:00,346.18,355.0,341.61,353.65,321926.66,350.78,350.07,348.43,False,True
2021-06-01 14:00:00,353.65,357.6,350.06,351.53,270691.94,351.08,350.36,348.75,True,False
2021-06-01 15:00:00,351.52,351.52,347.01,348.46,166617.32,350.03,349.98,348.72,False,False
2021-06-01 16:00:00,348.5,352.18,346.6,348.44,194468.11,349.39,349.67,348.69,False,False
2021-06-01 17:00:00,348.45,351.35,345.36,350.86,131989.91,349.98,349.91,348.92,False,True
2021-06-01 18:00:00,350.86,355.0,350.42,352.95,133168.05,351.16,350.51,349.34,True,False
2021-06-01 19:00:00,352.9,352.96,347.68,349.39,116337.89,350.45,350.29,349.35,False,False
2021-06-01 20:00:00,349.36,354.89,348.56,354.83,114391.6,352.2,351.2,349.92,False,False
2021-06-01 21:00:00,354.87,357.44,352.2,356.69,120354.39,353.99,352.29,350.64,False,False
2021-06-01 22:00:00,356.68,357.98,352.45,354.32,124213.37,354.12,352.7,351.02,False,False
2021-06-01 23:00:00,354.31,364.15,354.27,362.13,217389.07,357.32,354.58,352.19,False,False
2021-06-02 00:00:00,362.1,366.42,353.2,354.45,242718.42,356.17,354.56,352.43,True,False
2021-06-02 01:00:00,354.44,356.66,350.38,355.74,123419.21,356.0,354.79,352.78,False,True
2021-06-02 02:00:00,355.77,359.97,354.23,356.09,114984.18,356.03,355.05,353.13,False,False
2021-06-02 03:00:00,356.14,361.47,356.14,358.76,108237.75,357.12,355.79,353.72,False,False
2021-06-02 04:00:00,358.81,363.06,358.52,361.06,129342.72,358.69,356.84,354.49,False,False
2021-06-02 05:00:00,361.0,362.91,358.3,362.41,122284.93,360.18,357.96,355.32,False,False
2021-06-02 06:00:00,362.47,365.4,361.58,363.52,136728.39,361.51,359.07,356.19,False,False
2021-06-02 07:00:00,363.53,376.36,363.53,374.62,331798.63,366.75,362.18,358.13,False,False
2021-06-02 08:00:00,374.65,385.15,373.5,384.22,357484.51,373.74,366.58,360.87,False,False
2021-06-02 09:00:00,384.22,386.82,378.53,382.37,321445.93,377.19,369.74,363.13,False,False
2021-06-02 10:00:00,382.34,384.25,379.0,381.99,219837.45,379.11,372.19,365.12,False,False
2021-06-02 11:00:00,381.99,390.32,379.2,387.76,381720.39,382.57,375.3,367.5,False,False
2021-06-02 12:00:00,387.8,398.66,387.78,397.13,470365.01,388.39,379.67,370.62,False,False
2021-06-02 13:00:00,397.13,414.92,393.0,406.1,850583.12,395.47,384.95,374.35,False,False
2021-06-02 14:00:00,406.1,414.22,400.5,409.31,617747.58,401.01,389.82,378.03,False,False
2021-06-02 15:00:00,409.27,418.45,409.23,413.54,538867.39,406.02,394.57,381.77,True,False
2021-06-02 16:00:00,413.54,415.44,403.5,408.0,467326.39,406.81,397.25,384.53,False,False
2021-06-02 17:00:00,408.0,413.5,405.37,412.96,250439.61,409.27,400.39,387.52,False,False
2021-06-02 18:00:00,412.96,414.4,409.1,413.1,180373.0,410.8,402.93,390.21,False,False
2021-06-02 19:00:00,413.11,413.55,407.9,411.1,163227.67,410.92,404.57,392.41,False,False
2021-06-02 20:00:00,411.03,411.04,402.0,405.09,245290.95,408.58,404.67,393.75,False,False
2021-06-02 21:00:00,405.06,408.48,404.68,406.83,116594.72,407.88,405.1,395.12,False,False
2021-06-02 22:00:00,406.83,408.37,396.73,402.03,256880.06,405.54,404.49,395.85,False,True
2021-06-02 23:00:00,402.03,406.51,400.17,401.34,140974.88,403.86,403.86,396.43,False,False
2021-06-03 00:00:00,401.33,405.5,397.12,399.9,227089.13,402.27,403.06,396.79,False,False
2021-06-03 01:00:00,399.86,404.0,397.64,398.5,143326.26,400.76,402.15,396.97,False,False
2021-06-03 02:00:00,398.5,399.65,391.14,394.02,220764.93,398.06,400.52,396.66,False,True
2021-06-03 03:00:00,394.03,407.48,391.61,407.48,223941.09,401.83,401.91,397.8,False,False
2021-06-03 04:00:00,407.48,411.51,403.76,411.47,297655.59,405.68,403.82,399.24,False,False
2021-06-03 05:00:00,411.48,421.0,411.34,419.15,443641.12,411.07,406.89,401.33,True,False
2021-06-03 06:00:00,419.16,420.87,414.0,417.58,236694.07,413.67,409.03,403.04,False,False
2021-06-03 07:00:00,417.55,418.0,409.18,411.7,272513.21,412.88,409.56,403.95,False,True
2021-06-03 08:00:00,411.69,417.67,409.77,416.33,208603.49,414.26,410.91,405.26,False,False
2021-06-03 09:00:00,416.29,424.72,414.01,423.64,310427.44,418.01,413.46,407.19,False,False
2021-06-03 10:00:00,423.65,432.18,422.0,425.0,479642.07,420.8,415.76,409.06,True,False
2021-06-03 11:00:00,424.96,428.4,417.38,422.17,521733.36,421.35,417.04,410.44,False,False
2021-06-03 12:00:00,422.18,426.77,418.37,424.68,267131.83,422.68,418.57,411.94,False,False
2021-06-03 13:00:00,424.69,427.0,409.32,413.39,494183.55,418.96,417.53,412.09,False,True
2021-06-03 14:00:00,413.36,417.98,411.0,416.37,268753.18,417.92,417.3,412.54,False,False
2021-06-03 15:00:00,416.36,418.7,413.0,414.04,169449.67,416.37,416.65,412.7,False,False
2021-06-03 16:00:00,414.03,417.89,410.23,416.61,232772.3,416.46,416.64,413.11,False,True
2021-06-03 17:00:00,416.61,420.69,415.45,419.12,171682.3,417.52,417.13,413.74,False,False
2021-06-03 18:00:00,419.17,421.74,414.27,415.5,164088.8,416.71,416.81,413.93,True,False
2021-06-03 19:00:00,415.51,416.72,413.31,414.41,99859.68,415.79,416.33,413.98,False,True
2021-06-03 20:00:00,414.41,420.31,413.8,419.76,103421.05,417.38,417.01,414.59,False,False
2021-06-03 21:00:00,419.74,422.47,418.54,419.42,119987.01,418.19,417.49,415.09,False,False
2021-06-03 22:00:00,419.42,424.97,418.0,423.99,117858.63,420.51,418.79,416.03,False,False
2021-06-03 23:00:00,423.96,430.54,421.5,428.42,186412.28,423.67,420.72,417.33,True,False
2021-06-04 00:00:00,428.52,429.71,416.45,419.56,206041.06,422.02,420.48,417.57,False,False
2021-06-04 01:00:00,419.62,419.63,395.88,407.15,623043.21,416.07,417.82,416.47,False,False
2021-06-04 02:00:00,407.14,407.15,393.31,406.49,356243.16,412.24,415.55,415.42,False,True
2021-06-04 03:00:00,406.49,413.61,403.16,408.09,226996.55,410.58,414.06,414.65,False,False
2021-06-04 04:00:00,408.13,409.39,401.5,401.71,215917.57,407.03,411.59,413.28,False,False
2021-06-04 05:00:00,401.68,405.45,377.89,380.68,780063.72,396.49,405.4,409.85,False,False
2021-06-04 06:00:00,380.6,387.3,370.0,373.95,530208.1,387.47,399.11,406.07,False,False
2021-06-04 07:00:00,373.99,381.13,365.33,375.95,594961.8,382.86,394.48,402.9,False,True
2021-06-04 08:00:00,375.96,382.98,369.52,377.45,393742.36,380.69,391.07,400.22,False,False
2021-06-04 09:00:00,377.45,387.05,372.66,387.05,345032.91,383.23,390.27,398.83,False,False
2021-06-04 10:00:00,387.04,390.99,381.3,382.14,411143.51,382.79,388.64,397.08,True,False
2021-06-04 11:00:00,382.15,385.94,372.02,378.92,342040.37,381.24,386.7,395.17,False,False
2021-06-04 12:00:00,378.9,389.86,367.08,386.16,659121.99,383.21,386.59,394.22,False,True
2021-06-04 13:00:00,386.19,390.94,383.07,386.36,322211.29,384.47,386.54,393.39,True,False
2021-06-04 14:00:00,386.45,390.33,377.15,386.82,444507.5,385.41,386.6,392.7,False,False
2021-06-04 15:00:00,386.82,390.0,385.64,388.55,216583.61,386.66,386.99,392.26,False,False
2021-06-04 16:00:00,388.46,393.7,385.0,388.07,289003.37,387.22,387.2,391.82,False,False
2021-06-04 17:00:00,388.06,397.61,386.4,394.27,287748.08,390.04,388.61,392.08,True,False
2021-06-04 18:00:00,394.24,396.79,392.05,394.75,137764.81,391.92,389.84,392.36,False,False
2021-06-04 19:00:00,394.82,397.44,388.78,391.1,188757.2,391.59,390.09,392.22,False,False
2021-06-04 20:00:00,391.12,396.25,391.08,394.68,117153.56,392.82,391.01,392.48,False,False
2021-06-04 21:00:00,394.69,398.73,394.69,398.18,119064.81,394.96,392.44,393.08,False,False
2021-06-04 22:00:00,398.19,398.73,393.87,395.57,106210.44,395.2,393.07,393.34,False,False
2021-06-04 23:00:00,395.57,397.83,385.3,390.83,241554.34,393.45,392.62,393.08,False,True
2021-06-05 00:00:00,390.86,409.04,387.74,408.1,315866.67,399.31,395.71,394.66,False,False
2021-06-05 01:00:00,408.11,414.95,404.83,411.58,212103.69,404.22,398.89,396.44,False,False
2021-06-05 02:00:00,411.61,414.0,408.1,412.15,179975.89,407.39,401.54,398.09,False,False
2021-06-05 03:00:00,412.13,416.0,409.09,410.38,204284.22,408.58,403.31,399.39,False,False
2021-06-05 04:00:00,410.38,416.4,410.32,416.04,166126.31,411.56,405.85,401.14,False,False
2021-06-05 05:00:00,416.03,417.6,412.9,415.37,134759.89,413.08,407.75,402.64,False,False
2021-06-05 06:00:00,415.37,423.53,415.19,422.0,276799.27,416.65,410.6,404.67,False,False
2021-06-05 07:00:00,422.02,426.55,418.0,418.73,360717.52,417.48,412.23,406.15,True,False
2021-06-05 08:00:00,418.73,424.0,415.8,422.11,265411.3,419.33,414.2,407.83,False,False
2021-06-05 09:00:00,422.06,423.05,398.0,403.01,571121.09,412.8,411.96,407.32,False,False
2021-06-05 10:00:00,403.01,411.0,399.49,402.4,556202.46,408.64,410.05,406.8,False,False
2021-06-05 11:00:00,402.36,405.62,386.15,391.17,689202.27,401.65,406.27,405.16,False,False
2021-06-05 12:00:00,391.16,398.4,383.91,396.31,567088.08,399.51,404.28,404.23,False,True
2021-06-05 13:00:00,396.27,397.5,391.01,391.51,252657.47,396.31,401.72,402.89,False,False
2021-06-05 14:00:00,391.46,397.41,388.86,391.77,293962.99,394.49,399.73,401.72,False,False
2021-06-05 15:00:00,391.78,402.85,390.0,401.91,329929.12,397.46,400.17,401.74,True,False
2021-06-05 16:00:00,401.91,402.0,395.2,396.71,231020.07,397.16,399.47,401.21,False,False
2021-06-05 17:00:00,396.7,398.35,391.81,392.2,181619.48,395.17,398.02,400.26,False,False
2021-06-05 18:00:00,392.2,395.22,391.06,393.31,109923.12,394.42,397.08,399.53,False,False
2021-06-05 19:00:00,393.32,395.11,386.25,387.55,181381.09,391.67,395.17,398.27,False,False
2021-06-05 20:00:00,387.57,393.23,386.48,389.85,218799.7,390.94,394.1,397.38,False,False
2021-06-05 21:00:00,389.85,389.86,373.48,377.15,358264.76,385.42,390.71,395.25,False,True
2021-06-05 22:00:00,377.15,385.5,376.18,382.58,186870.8,384.28,389.09,393.91,False,False
2021-06-05 23:00:00,382.5,391.05,382.5,389.7,172240.08,386.45,389.21,393.47,False,False
2021-06-06 00:00:00,389.68,391.32,387.0,389.19,159584.09,387.54,389.2,393.02,False,False
2021-06-06 01:00:00,389.21,399.0,389.21,398.56,195874.27,391.95,391.07,393.6,False,False
2021-06-06 02:00:00,398.52,400.22,395.47,397.7,157157.45,394.25,392.4,394.03,True,False
2021-06-06 03:00:00,397.69,398.96,391.08,392.87,208184.69,393.69,392.49,393.91,False,False
2021-06-06 04:00:00,392.88,396.84,392.88,394.96,115631.87,394.2,392.98,394.02,False,False
2021-06-06 05:00:00,394.98,398.07,393.66,397.63,106721.94,395.57,393.91,394.4,False,False
2021-06-06 06:00:00,397.63,400.0,387.38,390.43,293162.22,393.51,393.21,393.98,True,True
2021-06-06 07:00:00,390.4,395.75,390.34,394.25,129499.98,393.8,393.42,394.01,False,False
2021-06-06 08:00:00,394.25,396.77,390.5,394.05,167363.63,393.9,393.55,394.01,False,False
2021-06-06 09:00:00,394.05,395.9,391.64,392.87,123403.85,393.49,393.41,393.89,False,False
2021-06-06 10:00:00,392.87,393.75,386.33,390.1,172191.99,392.13,392.75,393.49,False,True
2021-06-06 11:00:00,390.09,391.97,387.7,388.95,123440.27,390.86,391.99,393.01,False,False
2021-06-06 12:00:00,389.01,392.0,387.6,388.16,135311.65,389.78,391.22,392.5,False,False
2021-06-06 13:00:00,388.18,390.8,381.61,382.93,251391.81,387.04,389.56,391.49,False,False
2021-06-06 14:00:00,382.92,393.0,381.39,391.57,300887.16,388.85,389.96,391.5,False,True
2021-06-06 15:00:00,391.57,395.47,390.35,392.06,198566.28,390.13,390.38,391.56,True,False
2021-06-06 16:00:00,392.07,394.32,391.5,392.78,130525.99,391.19,390.86,391.69,False,False
2021-06-06 17:00:00,392.78,393.03,388.54,390.0,120618.4,390.71,390.69,391.51,False,False
2021-06-06 18:00:00,389.99,389.99,386.03,386.98,138333.91,389.22,389.94,391.03,False,False
2021-06-06 19:00:00,386.99,388.36,385.1,386.26,92906.11,388.03,389.21,390.53,False,False
2021-06-06 20:00:00,386.27,392.17,385.1,391.85,129879.64,389.56,389.73,390.67,False,False
2021-06-06 21:00:00,391.86,393.43,390.3,392.6,85152.82,390.77,390.31,390.87,False,False
2021-06-06 22:00:00,392.6,392.85,385.43,389.42,157563.66,390.23,390.13,390.72,False,False
2021-06-06 23:00:00,389.42,394.32,388.33,393.52,126217.63,391.54,390.81,391.01,False,False
2021-06-07 00:00:00,393.55,399.3,389.61,398.18,284698.43,394.2,392.28,391.77,False,False
2021-06-07 01:00:00,398.11,407.23,395.86,404.94,240080.87,398.49,394.81,393.15,True,False
2021-06-07 02:00:00,404.96,407.0,403.49,404.28,136085.7,400.81,396.7,394.32,False,False
2021-06-07 03:00:00,404.28,405.73,398.1,399.0,239211.22,400.08,397.16,394.81,False,False
2021-06-07 04:00:00,398.99,402.21,398.04,399.07,143067.26,399.67,397.54,395.26,False,False
2021-06-07 05:00:00,399.06,400.89,396.76,399.02,117607.07,399.41,397.84,395.66,False,False
2021-06-07 06:00:00,399.06,399.8,393.4,395.01,174254.69,397.65,397.27,395.59,False,False
2021-06-07 07:00:00,395.04,397.5,391.26,395.52,158046.19,396.8,396.92,395.58,False,True
2021-06-07 08:00:00,395.51,397.32,392.54,394.75,142548.74,395.98,396.48,395.49,False,False
2021-06-07 09:00:00,394.74,399.35,393.0,398.79,159398.53,397.1,396.94,395.84,False,False
2021-06-07 10:00:00,398.8,404.71,398.65,402.45,262362.29,399.24,398.04,396.53,True,False
2021-06-07 11:00:00,402.46,403.59,398.0,398.94,155623.23,399.12,398.22,396.79,False,False
2021-06-07 12:00:00,398.92,404.28,397.41,403.9,204868.07,401.03,399.36,397.54,False,False
2021-06-07 13:00:00,403.92,405.59,398.0,398.73,218123.65,400.11,399.23,397.66,True,False
2021-06-07 14:00:00,398.73,398.78,394.0,396.01,279412.14,398.47,398.59,397.49,False,False
2021-06-07 15:00:00,396.01,397.0,393.66,394.96,155654.84,397.06,397.86,397.22,False,False
2021-06-07 16:00:00,394.95,395.29,390.35,391.56,206447.86,394.86,396.6,396.62,False,False
2021-06-07 17:00:00,391.57,391.6,385.5,387.01,286806.68,391.72,394.68,395.61,False,False
2021-06-07 18:00:00,387.01,388.41,381.89,383.62,249274.86,388.48,392.47,394.35,False,False
2021-06-07 19:00:00,383.61,389.63,382.08,388.89,206703.65,388.64,391.75,393.77,False,False
2021-06-07 20:00:00,388.89,390.17,365.0,372.4,466186.85,382.14,387.88,391.52,True,False
